task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
13,0.9285714285714286,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.', 'Unscrew gas cap on fuel tank.', 'Remove pump handle from slot on pump.', 'Insert pump nozzle into gas tank slot.', 'Squeeze pump handle.', 'Replace pump handle in slot.', 'Screw gas cap on fuel tank.', 'Close fuel door.']","['Remove pump handle from slot on pump.', 'Take receipt from pump.']",Take receipt from pump.,1
0,0.0,[],"['Arrive at gas station.', 'Arrive at gas station.']",Arrive at gas station.,0
1,0.16666666666666666,['Arrive at gas station.'],"['Put pump in car.', 'Select pump.']",Select pump.,1
2,0.3333333333333333,"['Arrive at gas station.', 'Select pump.']","['Pump the gas into the car.', 'Pay for gas.']",Pay for gas.,1
3,0.5,"['Arrive at gas station.', 'Select pump.', 'Pay for gas.']","['Put pump in car.', 'Finish and put on cap.']",Put pump in car.,0
4,0.6666666666666666,"['Arrive at gas station.', 'Select pump.', 'Pay for gas.', 'Put pump in car.']","['Pump the gas into the car.', 'Arrive at gas station.']",Pump the gas into the car.,0
5,0.8333333333333334,"['Arrive at gas station.', 'Select pump.', 'Pay for gas.', 'Put pump in car.', 'Pump the gas into the car.']","['Finish and put on cap.', 'Pay for gas.']",Finish and put on cap.,0
0,0.0,[],"['Stop pumping when desired amount of gas has been pumped.', 'Drive car to desired pump at the gas station.']",Drive car to desired pump at the gas station.,1
1,0.09090909090909091,['Drive car to desired pump at the gas station.'],"['Open the gas cap on car.', 'Put nozzle back into holder.']",Open the gas cap on car.,0
2,0.18181818181818182,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.']","['Select payment method for purchasing fuel.', 'Take receipt.']",Select payment method for purchasing fuel.,0
3,0.2727272727272727,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.']","['Select grade of fuel.', 'Take receipt.']",Select grade of fuel.,0
4,0.36363636363636365,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.', 'Select grade of fuel.']","['Stop pumping when desired amount of gas has been pumped.', 'Put fuel nozzle into gas tank opening on car.']",Put fuel nozzle into gas tank opening on car.,1
5,0.45454545454545453,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.', 'Select grade of fuel.', 'Put fuel nozzle into gas tank opening on car.']","['Take receipt.', 'Pull handle to pump gas.']",Pull handle to pump gas.,1
6,0.5454545454545454,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.', 'Select grade of fuel.', 'Put fuel nozzle into gas tank opening on car.', 'Pull handle to pump gas.']","['Select payment method for purchasing fuel.', 'Stop pumping when desired amount of gas has been pumped.']",Stop pumping when desired amount of gas has been pumped.,1
7,0.6363636363636364,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.', 'Select grade of fuel.', 'Put fuel nozzle into gas tank opening on car.', 'Pull handle to pump gas.', 'Stop pumping when desired amount of gas has been pumped.']","['Finish payment transaction.', 'Put nozzle back into holder.']",Put nozzle back into holder.,1
8,0.7272727272727273,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.', 'Select grade of fuel.', 'Put fuel nozzle into gas tank opening on car.', 'Pull handle to pump gas.', 'Stop pumping when desired amount of gas has been pumped.', 'Put nozzle back into holder.']","['Replace gas cap on car.', 'Put fuel nozzle into gas tank opening on car.']",Replace gas cap on car.,0
9,0.8181818181818182,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.', 'Select grade of fuel.', 'Put fuel nozzle into gas tank opening on car.', 'Pull handle to pump gas.', 'Stop pumping when desired amount of gas has been pumped.', 'Put nozzle back into holder.', 'Replace gas cap on car.']","['Drive car to desired pump at the gas station.', 'Finish payment transaction.']",Finish payment transaction.,1
10,0.9090909090909091,"['Drive car to desired pump at the gas station.', 'Open the gas cap on car.', 'Select payment method for purchasing fuel.', 'Select grade of fuel.', 'Put fuel nozzle into gas tank opening on car.', 'Pull handle to pump gas.', 'Stop pumping when desired amount of gas has been pumped.', 'Put nozzle back into holder.', 'Replace gas cap on car.', 'Finish payment transaction.']","['Select payment method for purchasing fuel.', 'Take receipt.']",Take receipt.,1
0,0.0,[],"['Select gas type (Unleaded Regular, Unleaded Premium, Diesel)', 'Drive to nearest gas station']",Drive to nearest gas station,1
1,0.07142857142857142,['Drive to nearest gas station'],"['Remove gas cap on gas tank of your car', 'Wait for an available gas pump to be open']",Wait for an available gas pump to be open,1
2,0.14285714285714285,"['Drive to nearest gas station', 'Wait for an available gas pump to be open']","['Once gas pump filler handle clicks, it indicates car gas tank is full', 'Drive car close to gas pump']",Drive car close to gas pump,1
3,0.21428571428571427,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump']","['Put back the gas pump filler on the gas pump', 'Turn off engine']",Turn off engine,1
4,0.2857142857142857,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine']","['Park car', 'Take gas pump filler from gas pump']",Park car,0
5,0.35714285714285715,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car']","['Open gas tank door', 'Wait for an available gas pump to be open']",Open gas tank door,0
6,0.42857142857142855,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door']","['Turn off engine', 'Note the gas pump number (if paying for gas inside the store)']",Note the gas pump number (if paying for gas inside the store),1
7,0.5,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door', 'Note the gas pump number (if paying for gas inside the store)']","['Pay gas via credit card through pump credit reader or inside the store(tell pump number)', 'Park car']",Pay gas via credit card through pump credit reader or inside the store(tell pump number),0
8,0.5714285714285714,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door', 'Note the gas pump number (if paying for gas inside the store)', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)']","['Select gas type (Unleaded Regular, Unleaded Premium, Diesel)', 'Wait for an available gas pump to be open']","Select gas type (Unleaded Regular, Unleaded Premium, Diesel)",0
9,0.6428571428571429,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door', 'Note the gas pump number (if paying for gas inside the store)', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)', 'Select gas type (Unleaded Regular, Unleaded Premium, Diesel)']","['Wait for an available gas pump to be open', 'Take gas pump filler from gas pump']",Take gas pump filler from gas pump,1
10,0.7142857142857143,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door', 'Note the gas pump number (if paying for gas inside the store)', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)', 'Select gas type (Unleaded Regular, Unleaded Premium, Diesel)', 'Take gas pump filler from gas pump']","['Remove gas cap on gas tank of your car', 'Once gas pump filler handle clicks, it indicates car gas tank is full']",Remove gas cap on gas tank of your car,0
11,0.7857142857142857,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door', 'Note the gas pump number (if paying for gas inside the store)', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)', 'Select gas type (Unleaded Regular, Unleaded Premium, Diesel)', 'Take gas pump filler from gas pump', 'Remove gas cap on gas tank of your car']","['Put back the gas pump filler on the gas pump', 'Use gas pump filler to fill the gas tank of your car']",Use gas pump filler to fill the gas tank of your car,1
12,0.8571428571428571,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door', 'Note the gas pump number (if paying for gas inside the store)', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)', 'Select gas type (Unleaded Regular, Unleaded Premium, Diesel)', 'Take gas pump filler from gas pump', 'Remove gas cap on gas tank of your car', 'Use gas pump filler to fill the gas tank of your car']","['Once gas pump filler handle clicks, it indicates car gas tank is full', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)']","Once gas pump filler handle clicks, it indicates car gas tank is full",0
13,0.9285714285714286,"['Drive to nearest gas station', 'Wait for an available gas pump to be open', 'Drive car close to gas pump', 'Turn off engine', 'Park car', 'Open gas tank door', 'Note the gas pump number (if paying for gas inside the store)', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)', 'Select gas type (Unleaded Regular, Unleaded Premium, Diesel)', 'Take gas pump filler from gas pump', 'Remove gas cap on gas tank of your car', 'Use gas pump filler to fill the gas tank of your car', 'Once gas pump filler handle clicks, it indicates car gas tank is full']","['Put back the gas pump filler on the gas pump', 'Pay gas via credit card through pump credit reader or inside the store(tell pump number)']",Put back the gas pump filler on the gas pump,0
0,0.0,[],"['place fuel pump into car', 'drive to gas station']",drive to gas station,1
1,0.1,['drive to gas station'],"['open gas cap', 'open gas cap']",open gas cap,0
2,0.2,"['drive to gas station', 'open gas cap']","['await until gas tank is full', 'enter in payment information']",enter in payment information,1
3,0.3,"['drive to gas station', 'open gas cap', 'enter in payment information']","['take out fuel pump', 'pull out fuel pump from car']",take out fuel pump,0
4,0.4,"['drive to gas station', 'open gas cap', 'enter in payment information', 'take out fuel pump']","['place fuel pump into car', 'pull out fuel pump from car']",place fuel pump into car,0
5,0.5,"['drive to gas station', 'open gas cap', 'enter in payment information', 'take out fuel pump', 'place fuel pump into car']","['press lever on fuel pump', 'replace fuel pump in original holder']",press lever on fuel pump,0
6,0.6,"['drive to gas station', 'open gas cap', 'enter in payment information', 'take out fuel pump', 'place fuel pump into car', 'press lever on fuel pump']","['drive to gas station', 'await until gas tank is full']",await until gas tank is full,1
7,0.7,"['drive to gas station', 'open gas cap', 'enter in payment information', 'take out fuel pump', 'place fuel pump into car', 'press lever on fuel pump', 'await until gas tank is full']","['pull out fuel pump from car', 'enter in payment information']",pull out fuel pump from car,0
8,0.8,"['drive to gas station', 'open gas cap', 'enter in payment information', 'take out fuel pump', 'place fuel pump into car', 'press lever on fuel pump', 'await until gas tank is full', 'pull out fuel pump from car']","['press lever on fuel pump', 'replace fuel pump in original holder']",replace fuel pump in original holder,1
9,0.9,"['drive to gas station', 'open gas cap', 'enter in payment information', 'take out fuel pump', 'place fuel pump into car', 'press lever on fuel pump', 'await until gas tank is full', 'pull out fuel pump from car', 'replace fuel pump in original holder']","['press lever on fuel pump', 'close gas cap']",close gas cap,1
0,0.0,[],"['Park vehicle next to fuel pump', 'Pay for fuel']",Park vehicle next to fuel pump,0
1,0.08333333333333333,['Park vehicle next to fuel pump'],"['Turn off car engine', 'Remove fuel cap']",Turn off car engine,0
2,0.16666666666666666,"['Park vehicle next to fuel pump', 'Turn off car engine']","['Place fuel hose back on fuel pump', 'Get out of car']",Get out of car,1
3,0.25,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car']","['Pay for fuel', 'Remove fuel hose']",Pay for fuel,0
4,0.3333333333333333,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car', 'Pay for fuel']","['Remove fuel cap', 'Remove fuel hose']",Remove fuel cap,0
5,0.4166666666666667,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car', 'Pay for fuel', 'Remove fuel cap']","['Choose desired type of fuel', 'Secure fuel cap']",Choose desired type of fuel,0
6,0.5,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car', 'Pay for fuel', 'Remove fuel cap', 'Choose desired type of fuel']","['Insert fuel hose into fuel tank', 'Secure fuel cap']",Insert fuel hose into fuel tank,0
7,0.5833333333333334,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car', 'Pay for fuel', 'Remove fuel cap', 'Choose desired type of fuel', 'Insert fuel hose into fuel tank']","['Replace fuel cap', 'Pump desired amount of fuel into fuel tank']",Pump desired amount of fuel into fuel tank,1
8,0.6666666666666666,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car', 'Pay for fuel', 'Remove fuel cap', 'Choose desired type of fuel', 'Insert fuel hose into fuel tank', 'Pump desired amount of fuel into fuel tank']","['Remove fuel hose', 'Turn off car engine']",Remove fuel hose,0
9,0.75,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car', 'Pay for fuel', 'Remove fuel cap', 'Choose desired type of fuel', 'Insert fuel hose into fuel tank', 'Pump desired amount of fuel into fuel tank', 'Remove fuel hose']","['Pay for fuel', 'Place fuel hose back on fuel pump']",Place fuel hose back on fuel pump,1
10,0.8333333333333334,"['Park vehicle next to fuel pump', 'Turn off car engine', 'Get out of car', 'Pay for fuel', 'Remove fuel cap', 'Choose desired type of fuel', 'Insert fuel hose into fuel tank', 'Pump desired amount of fuel into fuel tank', 'Remove fuel hose', 'Place fuel hose back on fuel pump']","['Replace fuel cap', 'Get out of car']",Replace fuel cap,0
